meanfreq,sd,median,Q25,Q75,IQR,sp.ent,sfm,mode,meanfun,label
0.178319027,0.058813647,0.187157895,0.121333333,0.223017544,0.101684211,0.932575582,0.452294696,0.17045614,0.108441213,male
0.180947897,0.057878963,0.189041096,0.13260274,0.225205479,0.09260274,0.90709945,0.344087342,0.196164384,0.119246745,male
0.181409452,0.060464468,0.1904,0.128533333,0.232533333,0.104,0.938541573,0.469409955,0.258666667,0.115335834,male
0.140026485,0.074647541,0.125385253,0.096155758,0.209130075,0.112974316,0.96159251,0.728458548,0.108102734,0.111841991,male
0.151008289,0.07352674,0.145317789,0.098984581,0.219556224,0.120571643,0.956457824,0.694493696,0.108251222,0.109587728,male
0.124012866,0.080019104,0.111044065,0.053132195,0.200635173,0.147502977,0.971954732,0.778156145,0.100484319,0.108312457,male
0.211044484,0.04907159,0.215786203,0.173499068,0.254418894,0.080919826,0.913982412,0.221826765,0.26468614,0.110204339,male
0.212146433,0.047721087,0.218717844,0.186476113,0.247643936,0.061167824,0.912853954,0.302727485,0.205683953,0.117417298,male
0.20148412,0.06137986,0.208753515,0.164011246,0.257563261,0.093552015,0.930920088,0.522444216,0.266616682,0.115121204,male
0.200262087,0.055563298,0.207837713,0.162784693,0.241143384,0.078358691,0.931311552,0.492887351,0.205901337,0.121578105,male
0.21255976,0.064200398,0.233301566,0.19308373,0.26113002,0.06804629,0.910943587,0.506981254,0.266276378,0.108128663,male
0.197223848,0.05545773,0.202885662,0.158294011,0.24430127,0.08600726,0.931785484,0.479557575,0.152958258,0.120218778,male
0.203374923,0.061737948,0.215517774,0.159907264,0.256630603,0.096723338,0.927911318,0.527009114,0.25511592,0.112811787,male
0.220205981,0.057579342,0.240323182,0.182722188,0.262771908,0.08004972,0.893987562,0.387574484,0.270254817,0.143267232,male
0.202825881,0.06488582,0.21975052,0.168087318,0.256278586,0.088191268,0.936806507,0.585019472,0.269376299,0.110122557,male
0.194073515,0.068019543,0.211194099,0.159170124,0.248888889,0.089718764,0.948919738,0.64301523,0.26889811,0.111646004,male
0.152944897,0.062863229,0.128709677,0.103870968,0.209589443,0.105718475,0.916572597,0.500397698,0.108181818,0.105273511,male
0.155800819,0.062238295,0.147417998,0.104793944,0.206997477,0.102203532,0.923014961,0.530732814,0.097729184,0.090544436,male
0.154570962,0.070663198,0.150354257,0.096407707,0.201864512,0.105456805,0.915055617,0.504293358,0.097973897,0.095153351,male
0.143847996,0.063555973,0.11782733,0.098936535,0.197712979,0.098776444,0.909830905,0.499228756,0.098936535,0.099663884,male
0.160411482,0.06394085,0.163104575,0.104084967,0.210686275,0.106601307,0.91292044,0.451491668,0.096535948,0.094275447,male
0.158762249,0.063993084,0.164383272,0.103758602,0.20988883,0.106130228,0.931222813,0.511097834,0.103313923,0.090384381,male
0.162269222,0.068925306,0.173062731,0.095571956,0.209483395,0.113911439,0.923354972,0.52490468,0.090664207,0.107771501,male
0.144257305,0.077590619,0.133868613,0.091800487,0.212384428,0.120583942,0.951252575,0.677042744,0.094695864,0.118049517,male
0.149385631,0.076309333,0.161970803,0.096909976,0.214939173,0.118029197,0.936652102,0.607214445,0.213746959,0.118986489,male
0.148225799,0.086715829,0.143103851,0.084130688,0.226581097,0.142450408,0.96730129,0.754308596,0.005390898,0.127509831,male
0.137711841,0.082817285,0.142037422,0.084261954,0.20956341,0.125301455,0.962945074,0.728386998,0.006694387,0.121963028,male
0.152058435,0.077246991,0.146789178,0.095620214,0.217539561,0.121919347,0.952082389,0.659293516,0.098192956,0.114909221,male
0.140650682,0.085055004,0.125550907,0.08083682,0.218298466,0.137461646,0.956977777,0.688573266,0.210097629,0.118052227,male
0.139010309,0.08842887,0.133611875,0.052028587,0.224738868,0.17271028,0.96833219,0.757766406,0.013391974,0.124160367,male
0.149025235,0.079159399,0.128978444,0.095651359,0.221218369,0.12556701,0.945142861,0.605060753,0.207179007,0.113727943,male
0.161514071,0.074178529,0.182566248,0.10251046,0.226108787,0.123598326,0.962415781,0.726932041,0.0986053,0.113915921,male
0.15303115,0.072709608,0.159932735,0.099506726,0.213452915,0.113946188,0.968197207,0.775887682,0.210784753,0.101673695,male
0.165355154,0.067840312,0.180034662,0.104090121,0.216672444,0.112582322,0.952073596,0.67060173,0.099237435,0.102129697,male
0.1018246,0.076465735,0.092518195,0.03077147,0.177292576,0.146521106,0.949434234,0.665957033,0,0.10202384,male
0.14639904,0.079401441,0.125088757,0.106863905,0.223502959,0.116639053,0.911479479,0.531648193,0,0.12112964,male
0.105003408,0.080745078,0.090418488,0.03532792,0.186083698,0.150755778,0.938619558,0.58565365,0,0.127332524,male
0.117169571,0.076994694,0.108125,0.05,0.20140625,0.15140625,0.944998634,0.653184782,0,0.111190686,male
0.143704465,0.07428315,0.12173913,0.103548226,0.216191904,0.112643678,0.900217004,0.476887224,0,0.112336208,male
0.140367974,0.076951527,0.119888424,0.105439331,0.218298466,0.112859135,0.898097164,0.498558895,0,0.115006447,male
0.11701903,0.080830897,0.109375,0.040625,0.20625,0.165625,0.933061262,0.621858311,0,0.119255863,male
0.138468725,0.080050908,0.124402431,0.100580689,0.220634706,0.120054018,0.92151085,0.596864263,0,0.102113986,male
0.145217672,0.077328028,0.124270916,0.10552988,0.221322709,0.115792829,0.899194863,0.494952059,0,0.105503507,male
0.135489626,0.078434953,0.11739645,0.093491124,0.215621302,0.122130178,0.922217477,0.581466119,0,0.094947705,male
0.121231112,0.076401283,0.108966667,0.0588,0.204166667,0.145366667,0.925791343,0.613510786,0,0.105169128,male
0.11133414,0.077653309,0.103283192,0.034336167,0.192831916,0.158495749,0.941518554,0.620937921,0,0.09448064,male
0.141565645,0.076677512,0.126485671,0.100935143,0.207993967,0.107058824,0.943157188,0.657764699,0,0.120039907,male
0.14149815,0.080039563,0.122144928,0.094347826,0.228463768,0.134115942,0.935947238,0.639514132,0,0.123834609,male
0.15201312,0.085641872,0.133182121,0.096757839,0.237224817,0.140466978,0.934202215,0.583329318,0,0.114209242,male
0.156963472,0.082741272,0.147851596,0.111130285,0.234581536,0.123451251,0.926548622,0.575436741,0,0.121278836,male
0.150493825,0.08197927,0.130005136,0.107282999,0.229522342,0.122239343,0.932979116,0.587613069,0,0.131708252,male
0.168878635,0.077735358,0.15787234,0.119521277,0.240159574,0.120638298,0.884334308,0.471210923,0,0.111915745,male
0.142579035,0.082544711,0.126502242,0.087578475,0.228520179,0.140941704,0.93978905,0.653991598,0,0.092487352,male
0.164679901,0.076362225,0.148494382,0.115775281,0.235640449,0.119865169,0.92212396,0.544226797,0,0.12307262,male
0.112687253,0.086292812,0.114172185,0.026225166,0.189403974,0.163178808,0.950232601,0.694301393,0,0.116836774,male
0.156614721,0.081866494,0.135940131,0.111842844,0.238353601,0.126510758,0.926942926,0.558977253,0,0.13445118,male
0.115779644,0.08333517,0.105234352,0.034561863,0.193595342,0.159033479,0.958919112,0.700827176,0,0.092156355,male
0.155083233,0.069932921,0.140259419,0.107918468,0.219122915,0.111204447,0.887047955,0.463190726,0,0.10972553,male
0.144099297,0.07893425,0.120068337,0.100933941,0.226264237,0.125330296,0.917208906,0.52512501,0,0.116061024,male
0.122625808,0.078763358,0.110737207,0.050147441,0.212489159,0.162341717,0.941229191,0.599449599,0,0.10251327,male
0.121726569,0.077394777,0.108818661,0.053303236,0.200677201,0.147373965,0.953773846,0.672604982,0,0.109023798,male
0.133555325,0.079347225,0.115833333,0.078333333,0.210416667,0.132083333,0.94994769,0.67316208,0,0.097154648,male
0.134741473,0.080069896,0.115386338,0.092653975,0.213840985,0.12118701,0.907692439,0.51911817,0,0.099901817,male
0.149421632,0.082477924,0.138460067,0.099626973,0.225499761,0.125872788,0.925402574,0.547926575,0,0.112286402,male
0.135389781,0.079694173,0.116456112,0.100607055,0.213847416,0.113240361,0.898121574,0.462074772,0,0.101600336,male
0.167119878,0.060909655,0.159188691,0.112206515,0.224757222,0.112550707,0.912057418,0.413139856,0.110485556,0.111678906,male
0.160042863,0.061398068,0.132186474,0.113617859,0.222639527,0.109021668,0.924541066,0.480473769,0.119684833,0.112151479,male
0.15792779,0.05940441,0.133126165,0.108241144,0.217700435,0.109459291,0.901423787,0.390068666,0.112069608,0.108965604,male
0.15776402,0.058701925,0.1349653,0.107230284,0.214637224,0.10740694,0.897910919,0.391953867,0.104403785,0.110847919,male
0.162870363,0.058275654,0.145017921,0.112735962,0.21827957,0.105543608,0.923929557,0.446013809,0.109557945,0.109260884,male
0.155476145,0.058503282,0.133889943,0.109626818,0.212700822,0.103074004,0.92617804,0.469710251,0.109449715,0.109972532,male
0.159722839,0.058044895,0.135409836,0.112635561,0.217326608,0.104691047,0.915577151,0.412188596,0.112459016,0.104967995,male
0.161952692,0.059773686,0.136885147,0.116175586,0.217366206,0.101190619,0.927432476,0.456694044,0.116343957,0.109296156,male
0.157540562,0.058971094,0.143995244,0.106872771,0.213412604,0.106539834,0.904402707,0.410960537,0.109536266,0.10254863,male
0.159541688,0.059247143,0.140859951,0.109385749,0.217395577,0.108009828,0.902540306,0.397087124,0.10972973,0.104884346,male
0.161737037,0.060596171,0.13879902,0.110661765,0.219779412,0.109117647,0.919476482,0.435771068,0.110833333,0.117606845,male
0.160392269,0.059159315,0.133358974,0.110564103,0.21825641,0.107692308,0.904320804,0.380586546,0.117384615,0.10757219,male
0.162316481,0.062663968,0.140085106,0.114723404,0.223659574,0.10893617,0.926592651,0.478879202,0.112,0.112267232,male
0.170230715,0.062958644,0.144203655,0.117336815,0.229738903,0.112402089,0.922930979,0.432810072,0.115326371,0.119263774,male
0.16529042,0.061891064,0.135071032,0.11846819,0.225176035,0.106707844,0.918897155,0.413620026,0.129190859,0.120050199,male
0.165112645,0.060919532,0.133008739,0.117278402,0.227390762,0.11011236,0.910557723,0.408569158,0.121473159,0.114636013,male
0.157679531,0.06213795,0.128556522,0.112973913,0.225785507,0.112811594,0.911520059,0.441587094,0.115895652,0.116792986,male
0.158820459,0.059025678,0.134488189,0.108215223,0.215511811,0.107296588,0.903358287,0.382980083,0.107112861,0.110097059,male
0.155635495,0.059006132,0.127799373,0.107260188,0.213642633,0.106382445,0.897425405,0.390670458,0.108840125,0.11887681,male
0.160830332,0.060256013,0.134246575,0.113734366,0.223633115,0.109898749,0.91507794,0.443104416,0.113234068,0.115595107,male
0.160068622,0.059217281,0.148814815,0.10854321,0.217950617,0.109407407,0.902862552,0.394845707,0.108197531,0.102243776,male
0.160138768,0.059334571,0.139741538,0.110104615,0.219175385,0.109070769,0.907897243,0.397064088,0.112172308,0.113818033,male
0.162168424,0.060988095,0.135009381,0.112245153,0.224665416,0.112420263,0.900570183,0.395941632,0.116797999,0.119749171,male
0.157810877,0.060248782,0.132631579,0.110183599,0.218996328,0.108812729,0.905131921,0.431326354,0.113439412,0.123802498,male
0.162937759,0.063401243,0.155755102,0.110693878,0.223836735,0.113142857,0.911938914,0.425608626,0.115265306,0.110186365,male
0.169365225,0.061550401,0.168474576,0.114263364,0.227431551,0.113168188,0.892641873,0.332395694,0.110247718,0.115372914,male
0.176899269,0.065914123,0.160573477,0.12260454,0.248888889,0.126284349,0.911793339,0.384198787,0.127455197,0.117002847,male
0.180986469,0.066369044,0.179759646,0.124503479,0.250069576,0.125566097,0.914488227,0.381716048,0.125034788,0.118619243,male
0.162745367,0.06312488,0.13122437,0.115805507,0.228330404,0.112524897,0.90888779,0.435065492,0.114985354,0.115769044,male
0.162915114,0.060313689,0.131528384,0.114759825,0.225676856,0.110917031,0.901991832,0.368014983,0.115283843,0.114059555,male
0.164745445,0.061628034,0.13239899,0.115959596,0.229090909,0.113131313,0.902308313,0.391141262,0.119494949,0.110657158,male
0.167338041,0.061854545,0.133282828,0.116666667,0.229090909,0.112424242,0.910333579,0.380704918,0.125505051,0.111983139,male
0.156585481,0.062116197,0.129478788,0.11030303,0.220606061,0.11030303,0.92125693,0.482694524,0.111830303,0.115959371,male
0.157872035,0.061828943,0.135500945,0.11521109,0.224247007,0.109035917,0.931405854,0.517459771,0.116446125,0.113704712,male
0.166121774,0.063342536,0.139656863,0.1225,0.232647059,0.110147059,0.920830723,0.461825705,0.128848039,0.125440902,male
0.155039317,0.060543026,0.129153754,0.10829559,0.215756853,0.107461263,0.918165894,0.467465017,0.113468415,0.114618346,male
0.156853743,0.062057897,0.138373089,0.1097737,0.217492355,0.107718654,0.93326993,0.515668466,0.108746177,0.099982763,male
0.159887774,0.059352179,0.137289194,0.112454716,0.218963148,0.106508432,0.921258917,0.446004329,0.11105559,0.108385208,male
0.163350794,0.060294315,0.14095356,0.117201238,0.221572755,0.104371517,0.929557131,0.479482889,0.117374613,0.108730393,male
0.158536669,0.059210181,0.137282405,0.109580463,0.215479023,0.10589856,0.920055424,0.452015352,0.110632436,0.109521537,male
0.156645212,0.062527434,0.134030699,0.110471859,0.219829449,0.10935759,0.929281596,0.51068895,0.112859579,0.102885769,male
0.163433734,0.061567206,0.14783455,0.11053528,0.220218978,0.109683698,0.933421444,0.491933414,0.107639903,0.109563613,male
0.166418381,0.062123809,0.14163894,0.118176217,0.228934073,0.110757856,0.931207825,0.478227941,0.120591497,0.114063603,male
0.159546822,0.06039511,0.132408575,0.112282472,0.221740227,0.109457755,0.916161852,0.439330412,0.11334174,0.109133647,male
0.157763356,0.060960037,0.133325387,0.1111323,0.220429082,0.109296782,0.911712067,0.463350992,0.110131108,0.114818708,male
0.151965312,0.058854646,0.128658228,0.106683544,0.211772152,0.105088608,0.916753923,0.470700872,0.107392405,0.101935445,male
0.160545302,0.060025269,0.139072848,0.114629741,0.217796508,0.103166767,0.934900334,0.491228148,0.113618302,0.115567476,male
0.15556504,0.05907201,0.127465116,0.110697674,0.214883721,0.104186047,0.912684034,0.454094176,0.111186047,0.121601625,male
0.164134559,0.060230312,0.171908586,0.108091414,0.219122915,0.111031501,0.901312455,0.385642297,0.106707844,0.104192098,male
0.170777767,0.063864758,0.171790769,0.114756923,0.232615385,0.117858462,0.91471181,0.425688794,0.116824615,0.115603148,male
0.162350168,0.060334599,0.140084797,0.112610539,0.224203513,0.111592974,0.90718041,0.412580165,0.114815263,0.110351871,male
0.158781189,0.059852488,0.147012987,0.107878788,0.216796537,0.108917749,0.898225333,0.401168633,0.110649351,0.115299259,male
0.158107989,0.082781592,0.191191454,0.062350041,0.224552177,0.162202136,0.952160965,0.679223313,0.049926048,0.185041735,female
0.182855441,0.067788884,0.200638723,0.175489022,0.226067864,0.050578842,0.91045813,0.506098877,0.05001996,0.159590352,female
0.199806519,0.061973777,0.211357642,0.184422033,0.235686579,0.051264546,0.904432362,0.425289172,0.04996121,0.156465082,female
0.195280367,0.072086928,0.204656489,0.180610687,0.255954198,0.075343511,0.907115299,0.524208791,0.193435115,0.182629417,female
0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,0.059415502,0.87967352,0.343548324,0.050165184,0.162043128,female
0.168425741,0.071344338,0.189051095,0.158394161,0.216642336,0.058248175,0.901022144,0.491709388,0.050072993,0.168343439,female
0.179981858,0.077964194,0.20427673,0.127085954,0.240377358,0.113291405,0.92742357,0.580274353,0.241551363,0.162258973,female
0.204517972,0.06856914,0.21602649,0.192229581,0.255275938,0.063046358,0.896918799,0.409583428,0.050066225,0.163077189,female
0.198292199,0.062668221,0.211639951,0.183674476,0.23649815,0.052823674,0.902082516,0.449973076,0.050061652,0.16289683,female
0.184249822,0.069538347,0.204847112,0.18011325,0.227361268,0.047248018,0.909607136,0.526946079,0.050101925,0.143819265,female
0.191794364,0.038088599,0.198856689,0.169845177,0.213973799,0.044128622,0.8896825,0.260589971,0.208638349,0.170612505,female
0.193004112,0.03843105,0.204636761,0.170734418,0.213306868,0.042572449,0.873563775,0.277529701,0.210639143,0.157393251,female
0.190890095,0.043268099,0.192976407,0.158166969,0.217749546,0.059582577,0.911405467,0.309483816,0.193103448,0.162553058,female
0.184484372,0.045272463,0.17862069,0.155499093,0.211270417,0.055771325,0.912666454,0.33772236,0.15676951,0.156677726,female
0.188505133,0.045253586,0.181654396,0.156795149,0.220095279,0.06330013,0.916303263,0.321682797,0.162979645,0.154579729,female
0.197476196,0.041713166,0.193700624,0.174199584,0.223825364,0.04962578,0.898585151,0.269968224,0.177692308,0.186609647,female
0.16088384,0.088124139,0.205148515,0.060682068,0.230407041,0.169724972,0.93565319,0.569032523,0.232255226,0.198198993,female
0.148414402,0.07982013,0.172031558,0.078422091,0.201025641,0.12260355,0.956338048,0.723630451,0,0.160708291,female
0.109310616,0.085694322,0.070083433,0.029702026,0.193230036,0.16352801,0.938697632,0.622022284,0.021692491,0.17517334,female
0.146511403,0.088300361,0.169704797,0.05295203,0.222656827,0.169704797,0.964291721,0.747200581,0.167380074,0.19587158,female
0.110727277,0.087557238,0.088362919,0.029822485,0.19495069,0.165128205,0.962681445,0.747373684,0.008836292,0.189172136,female
0.156553724,0.086975215,0.17470339,0.067330508,0.230466102,0.163135593,0.956733586,0.696906805,0.169364407,0.178265441,female
0.160744866,0.090560891,0.189494949,0.061750842,0.243232323,0.181481481,0.958112639,0.724561487,0.26020202,0.193687424,female
0.118206531,0.067798536,0.106460587,0.064049459,0.173972179,0.10992272,0.974425928,0.762458515,0.035919629,0.193368982,female
0.122706013,0.085215856,0.145738799,0.032030505,0.199122974,0.167092469,0.941022196,0.620470851,0.193517636,0.187219205,female
0.163702,0.08575204,0.184577114,0.084975124,0.234378109,0.149402985,0.965696334,0.768796467,0.220447761,0.190428738,female
0.113638445,0.078447718,0.084109233,0.045513654,0.184603381,0.139089727,0.95483378,0.662664731,0.178413524,0.160505878,female
0.149002415,0.083573696,0.185332212,0.064760303,0.215239697,0.150479394,0.956486559,0.718422051,0.213591253,0.187319452,female
0.164125457,0.080537655,0.199427663,0.095707472,0.225691574,0.129984102,0.930715725,0.60128574,0.203879173,0.189001634,female
0.111292518,0.084946199,0.082369765,0.032032686,0.193054137,0.16102145,0.952860058,0.68880839,0.014586313,0.189549904,female
0.102787468,0.091577697,0.074421931,0.01568534,0.202240763,0.186555423,0.936814759,0.674005075,0.007342074,0.19589415,female
0.194571401,0.072734585,0.21716946,0.189013035,0.239851024,0.050837989,0.888329074,0.36823462,0.050055866,0.167177307,female
0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.048194973,0.878044534,0.333316307,0.050114242,0.163877005,female
0.179691602,0.065430289,0.199177456,0.173587205,0.220289414,0.046702209,0.874440189,0.386446771,0.050114242,0.131372441,female
0.16203039,0.077675758,0.189543773,0.077681874,0.218545006,0.140863132,0.93234573,0.631219944,0.050061652,0.143875388,female
0.190215053,0.062357458,0.212757306,0.180025413,0.224853875,0.044828463,0.861742705,0.338165287,0.050165184,0.150005005,female
0.187582879,0.069075818,0.209107468,0.183096539,0.226193078,0.043096539,0.873961935,0.378077859,0.049981785,0.159363482,female
0.191088513,0.07574646,0.206227545,0.179161677,0.246946108,0.067784431,0.903614348,0.447922198,0.05005988,0.147164761,female
0.196845425,0.064699958,0.212,0.184533333,0.238133333,0.0536,0.897404076,0.393757239,0.050133333,0.160404944,female
0.190288245,0.069486372,0.209266589,0.182863795,0.237299185,0.05443539,0.88519112,0.384833452,0.050197905,0.184561015,female
0.193005145,0.061767942,0.208139059,0.183803681,0.226462168,0.042658487,0.883909176,0.369092365,0.050102249,0.178160134,female
0.192572599,0.036543124,0.190790021,0.174054054,0.210873181,0.036819127,0.883949934,0.169241733,0.191226611,0.174259494,female
0.195583432,0.05780486,0.202357019,0.190710572,0.231473137,0.040762565,0.892376119,0.432588224,0.20017331,0.150179826,female
0.196644232,0.051145411,0.203849372,0.180613668,0.232161785,0.051548117,0.903569357,0.405038617,0.18237099,0.192563813,female
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,0.092730627,0.921195487,0.531715005,0.228597786,0.156697352,female
0.089693383,0.069069728,0.063466667,0.039733333,0.128266667,0.088533333,0.945867714,0.65597602,0.048266667,0.177713114,female
0.199742564,0.066577404,0.214002789,0.181785216,0.249149233,0.067364017,0.922558717,0.506236368,0.261059972,0.148170411,female
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,0.041858249,0.896610214,0.416067596,0.230970816,0.132917263,female
0.196856029,0.062990825,0.214237668,0.193520179,0.229304933,0.035784753,0.894762618,0.432146581,0.217690583,0.163253558,female
0.193074104,0.067900377,0.213417015,0.187057183,0.233723849,0.046666667,0.914283173,0.499962494,0.207754533,0.147149321,female
0.209932902,0.065777094,0.232552301,0.197405858,0.248368201,0.050962343,0.90378902,0.442255778,0.242315202,0.196979069,female
0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,0.061124881,0.920988591,0.510916284,0.216472831,0.187841824,female
0.184438371,0.05714665,0.190087977,0.171407625,0.213284457,0.041876833,0.898207823,0.457623111,0.211231672,0.174591682,female
0.201047995,0.069407732,0.217323601,0.185815085,0.250705596,0.064890511,0.921713014,0.489192772,0.227883212,0.131905259,female
0.193981463,0.052240234,0.205424837,0.173169935,0.225326797,0.052156863,0.910067717,0.455040031,0.223267974,0.182574179,female
0.163784611,0.067436724,0.163309499,0.141287028,0.211930541,0.070643514,0.949166814,0.698217532,0.15587334,0.140512254,female
0.183205764,0.061148265,0.199939804,0.162648608,0.221218962,0.058570354,0.93092774,0.57244857,0.200571859,0.184876255,female
0.196074295,0.058098373,0.205285896,0.181448539,0.23321474,0.051766201,0.91318772,0.474577156,0.201016518,0.188306983,female
0.176221992,0.059514524,0.18725973,0.155456712,0.214837172,0.059380461,0.943464343,0.625889236,0.210389198,0.174938271,female
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,0.10036225,0.939459585,0.57968704,0.144671115,0.13808351,female
0.197063508,0.053213261,0.212689902,0.183413762,0.227703307,0.044289544,0.8999112,0.442175434,0.212439678,0.181774594,female
0.187836719,0.062373611,0.206361746,0.176673597,0.227318087,0.050644491,0.915607558,0.512877674,0.231101871,0.171339759,female
0.187574408,0.070237334,0.207055016,0.16763754,0.233333333,0.065695793,0.942976631,0.611412758,0.231218986,0.157451814,female
0.190975193,0.060531255,0.206912992,0.163194279,0.236281287,0.073087008,0.933076426,0.580608898,0.243957092,0.176213672,female
0.151096729,0.086332357,0.183914209,0.061054513,0.221197498,0.160142985,0.958603681,0.710823643,0.207184987,0.187886795,female
0.115401638,0.078226435,0.107002288,0.042929062,0.18389016,0.140961098,0.969196836,0.786133687,0.016018307,0.165833016,female
0.116212696,0.085195307,0.091020019,0.040038132,0.192449952,0.152411821,0.966362781,0.763435678,0.034432793,0.182846827,female
0.168122113,0.080610346,0.192519252,0.108118812,0.228866887,0.120748075,0.95295268,0.695663899,0.19559956,0.194808196,female
0.132476953,0.087523743,0.141808118,0.043653137,0.215424354,0.171771218,0.97848179,0.842935931,0.241771218,0.214127381,female
0.134785266,0.082020212,0.142052786,0.057067449,0.202404692,0.145337243,0.973843435,0.801312698,0.200351906,0.17986718,female
0.144418544,0.086971149,0.156015779,0.061025641,0.222840237,0.161814596,0.976355461,0.818056299,0.195502959,0.178420362,female
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,0.15270217,0.936158039,0.614807526,0.19357002,0.163839647,female
0.135907894,0.086811753,0.159215686,0.046437908,0.213660131,0.167222222,0.967103334,0.772644211,0.007320261,0.185547667,female
0.150480818,0.090633925,0.191262907,0.053598094,0.2275139,0.173915806,0.958435223,0.699034153,0.219285147,0.182710269,female
0.148950836,0.084411855,0.177817908,0.061730625,0.216583898,0.154853273,0.964991,0.754473525,0.211106095,0.199268778,female
0.10914848,0.09154176,0.071577123,0.024263432,0.195320624,0.171057192,0.948617526,0.678843265,0.020623917,0.190846141,female
0.158417241,0.081199766,0.187642957,0.085523013,0.219079498,0.133556485,0.955926841,0.698466,0.198382148,0.192754157,female
0.116001833,0.088799475,0.121542289,0.023681592,0.1939801,0.170298507,0.943583913,0.676597906,0.007313433,0.184000384,female
0.097732542,0.080077938,0.065308311,0.032779267,0.159892761,0.127113494,0.957693436,0.715485248,0.026273458,0.178399927,female
0.134044916,0.091722856,0.130709382,0.041967963,0.215606407,0.173638444,0.959688755,0.725847582,0.185812357,0.19458571,female
0.090370268,0.079408794,0.057991632,0.024211994,0.149958159,0.125746165,0.94511657,0.664387028,0.015034868,0.191227259,female
0.125000139,0.088642508,0.118059701,0.037960199,0.209303483,0.171343284,0.965134583,0.777006455,0.004875622,0.187464167,female
0.134858715,0.078146149,0.1634714,0.053017751,0.197159763,0.144142012,0.952319024,0.701159199,0.197988166,0.182415461,female
0.119566652,0.0889234,0.095186656,0.035138999,0.210833995,0.175694996,0.964303167,0.747514085,0.011564734,0.191963903,female
0.149453726,0.089150522,0.186358636,0.054829483,0.226710671,0.171881188,0.959855196,0.724072988,0.208844884,0.19173022,female
0.146231945,0.086853923,0.172031558,0.054674556,0.224773176,0.170098619,0.965711204,0.751655466,0.238303748,0.176033157,female
0.164104281,0.089942128,0.187222884,0.070083433,0.23794994,0.167866508,0.951376988,0.667890259,0.23261025,0.192923655,female
0.10846989,0.083745924,0.089079535,0.029776586,0.185915996,0.15613941,0.965612317,0.768918472,0.012511171,0.175651875,female
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,0.975040507,0.798289556,0.016899619,0.179920415,female
0.137549749,0.084731224,0.15828408,0.053117255,0.215405148,0.162287893,0.963713763,0.743834279,0.218608198,0.201460313,female
0.14656013,0.087700882,0.177712177,0.056826568,0.228081181,0.171254613,0.962786542,0.753092911,0.230922509,0.193782749,female
0.132145249,0.084810076,0.121841004,0.052329149,0.215564854,0.163235704,0.971068476,0.782441381,0.214198047,0.193368298,female
0.157879727,0.095635173,0.191885566,0.051703511,0.247230169,0.195526658,0.952438563,0.685526131,0.273081925,0.194529415,female
0.146695447,0.083293936,0.186555423,0.058402861,0.213253874,0.154851013,0.941308929,0.62527269,0.195899881,0.178227722,female
0.186963134,0.07806324,0.209176471,0.150211765,0.244094118,0.093882353,0.915355279,0.536782622,0.050070588,0.166523165,female
0.188916036,0.074354811,0.204900662,0.183267108,0.242295806,0.059028698,0.898311393,0.464725077,0.050066225,0.153983742,female
0.170603559,0.064757558,0.190760234,0.136452242,0.215048733,0.078596491,0.909245292,0.570766069,0.050214425,0.117017895,female
0.135012753,0.077275379,0.130314465,0.069266247,0.207505241,0.138238994,0.974284557,0.822230178,0.050188679,0.137531375,female
0.151657728,0.078403005,0.175977654,0.081340782,0.218407821,0.137067039,0.96292147,0.759878121,0.050055866,0.140644437,female
0.092092441,0.094467032,0.060211864,0.005932203,0.170550847,0.164618644,0.874067001,0.63723933,0,0.190064579,female
0.143582842,0.080596005,0.160479042,0.060598802,0.208862275,0.148263473,0.963173539,0.767661083,0.05005988,0.142987432,female
0.166235766,0.073348333,0.188343313,0.11261477,0.221037924,0.108423154,0.92545456,0.604048476,0.05001996,0.149100205,female
0.16838094,0.074602707,0.182748092,0.100992366,0.22389313,0.122900763,0.924389646,0.615590797,0.050229008,0.148348438,female
0.165228566,0.072523254,0.184972067,0.106368715,0.224078212,0.117709497,0.946567138,0.693223023,0.050055866,0.147148611,female
0.157698842,0.088774089,0.19920398,0.058159204,0.231940299,0.173781095,0.947100327,0.66610361,0.210696517,0.189649428,female
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,0.181459227,0.938146365,0.606233866,0.060085837,0.168460368,female
0.164855128,0.087689728,0.20057211,0.073087008,0.235613826,0.162526818,0.951301123,0.668714942,0.199570918,0.203222504,female
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,0.174299333,0.944845204,0.652498672,0.008007626,0.185729331,female
0.15531325,0.090998604,0.190047664,0.052049571,0.231687321,0.17963775,0.950459861,0.662099342,0.230352717,0.201392431,female
0.123551974,0.089584187,0.102497617,0.036034318,0.20686368,0.170829361,0.95374208,0.665332411,0.195919924,0.191199474,female
